0,0,21,57,0,0,0,0,0,5,108,86,0,0,1,6,1,0,0,0,0,51,0,0,3,4,5,0
0,0,20,43,0,0,0,0,0,0,49,26,0,0,2,1,0,0,0,0,0,27,0,0,4,12,2,0
0,0,5,19,0,0,0,0,0,2,52,34,0,0,0,0,0,0,0,0,0,14,0,0,3,1,1,0
0,0,16,27,0,0,0,0,0,3,69,43,0,0,2,2,1,0,0,0,0,24,0,0,3,2,2,0
0,0,13,28,0,0,0,0,0,1,90,30,0,0,2,4,2,0,0,0,0,53,0,0,4,8,1,0
0,0,6,10,0,0,0,0,0,0,27,28,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0
0,0,2,8,0,0,0,0,0,1,59,8,0,0,0,1,1,0,0,0,0,12,0,0,0,4,1,0
0,0,4,26,0,0,0,0,0,1,93,35,0,0,0,4,0,0,0,0,0,10,0,0,1,1,1,0
0,0,1,2,0,0,0,0,0,0,25,7,0,0,0,2,0,0,0,0,0,11,0,0,4,3,1,0
0,0,6,8,0,0,0,0,0,1,32,23,0,0,2,1,0,0,0,0,0,12,0,0,1,2,0,0
0,0,22,24,1,0,0,0,0,3,70,27,0,0,2,3,1,0,0,0,0,31,0,0,7,2,2,0
0,0,8,14,0,0,0,0,0,1,27,13,0,0,0,0,0,0,0,0,0,9,0,0,3,1,0,0
0,0,0,4,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0
0,0,2,10,0,0,0,0,0,0,17,13,0,0,1,0,0,0,0,0,0,11,0,0,1,1,1,0
0,0,7,8,0,0,0,0,0,1,23,11,0,0,0,0,0,0,0,0,0,13,0,0,1,1,0,0
0,0,8,86,0,0,0,0,0,1,91,32,0,0,0,8,1,0,0,0,0,23,0,0,0,9,1,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,16,0,0,0,0,0,2,30,20,0,0,0,1,0,0,0,0,0,18,0,0,2,1,0,0
0,0,12,17,0,0,0,0,0,1,61,43,0,0,0,1,0,0,0,0,0,19,0,0,1,5,0,0
0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
0,0,5,17,0,0,0,0,0,0,47,23,0,0,0,0,0,0,0,0,0,11,0,0,1,3,0,0
0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,7,16,0,0,0,0,0,1,32,15,0,0,0,0,0,0,0,0,0,14,0,0,0,3,1,0
0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,4,0,0,0,0,0,0,21,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,9,15,0,0,0,0,0,0,45,11,0,0,3,1,0,0,0,0,0,11,0,0,0,4,2,1
0,0,2,9,0,0,0,0,0,2,29,20,0,0,0,2,0,0,0,0,0,21,0,0,0,2,0,0
0,1,86,232,1,3,0,0,0,19,566,356,0,1,3,23,0,0,0,0,0,223,0,0,31,47,13,1
